,current_pct,employer_cap
22597,8.25,5.5
22598,6.5,4.75
22599,6.0,8.5
22600,2.75,6.5
22601,6.75,4.5
22602,5.5,8.25
22603,6.75,11.25
22604,13.75,9.25
22605,7.75,4.25
22606,6.25,14.5
22607,5.75,3.25
22608,6.5,10.25
22609,11.0,16.0
22610,13.25,9.75
22611,5.5,5.25
22612,9.5,8.75
22613,12.75,12.75
22614,6.25,12.5
22615,5.25,8.75
22616,5.5,9.0
22617,5.5,9.25
22618,4.75,8.0
22619,9.0,9.0
22620,3.75,7.0
22621,4.25,11.0
22622,8.5,7.0
22623,5.25,10.0
22624,2.75,4.75
22625,5.75,13.5
22626,7.75,7.75
22627,11.0,11.25
22628,12.75,4.0
22629,13.0,4.75
22630,8.5,3.5
22631,6.25,10.75
22632,8.25,2.0
22633,2.75,15.75
22634,4.5,8.0
22635,12.25,16.5
22636,6.5,9.75
22637,4.25,2.0
22638,8.5,13.0
22639,7.0,13.25
22640,2.0,11.0
22641,8.5,6.0
22642,7.75,4.5
22643,2.75,10.25
22644,8.0,5.75
22645,9.75,5.0
22646,5.25,4.25
22647,8.75,5.0
22648,4.5,8.5
22649,8.0,10.0
22650,13.5,10.0
22651,4.5,9.0
22652,8.0,3.5
22653,6.75,5.25
22654,4.25,4.5
22655,2.0,4.0
22656,4.25,9.5
22657,2.0,12.0
22658,9.5,4.0
22659,6.75,4.5
22660,2.0,12.25
22661,5.5,10.5
22662,6.5,6.25
22663,14.0,7.25
22664,4.25,7.5
22665,6.75,15.25
22666,14.5,5.5
22667,6.75,7.25
22668,8.0,5.25
22669,7.5,5.75
22670,13.0,11.0
22671,9.25,9.5
22672,9.25,7.5
22673,14.75,8.75
22674,8.25,10.75
22675,8.5,7.0
22676,5.25,1.25
22677,3.5,7.5
22678,6.25,9.5
22679,3.0,5.0
22680,7.0,14.0
22681,9.25,8.0
22682,5.75,5.75
22683,2.5,5.75
22684,3.5,12.25
22685,8.5,2.75
22686,4.25,4.25
22687,11.75,7.0
22688,9.5,5.0
22689,6.25,3.0
22690,6.25,7.0
22691,5.75,7.5
22692,7.0,4.25
22693,7.75,6.25
22694,5.5,2.75
22695,4.5,12.5
22696,8.5,2.75
22697,5.5,11.0
22698,7.25,6.5
22699,8.75,14.5
22700,11.75,9.75
22701,14.25,10.0
22702,9.5,2.75
22703,9.75,12.5
22704,11.75,2.0
22705,8.25,8.75
22706,8.5,7.25
22707,4.75,10.75
22708,9.0,7.0
22709,7.5,6.75
22710,3.5,5.0
22711,15.25,4.0
22712,9.75,9.0
22713,7.5,6.25
22714,12.0,7.0
22715,6.5,11.25
22716,4.75,12.0
22717,3.0,7.0
22718,8.5,6.75
22719,6.75,6.5
22720,10.5,9.5
22721,7.0,10.25
22722,11.75,9.75
22723,3.0,3.75
22724,8.0,7.0
22725,8.5,12.5
22726,3.5,7.25
22727,10.25,7.0
22728,8.0,6.25
22729,8.25,8.5
22730,6.0,10.75
22731,3.5,8.25
22732,8.25,15.75
22733,7.75,8.5
22734,3.75,5.5
22735,7.75,10.5
22736,10.5,8.25
22737,7.75,5.75
22738,4.5,4.25
22739,9.0,5.25
22740,8.5,9.5
22741,10.25,4.5
22742,2.75,9.75
22743,8.5,6.75
22744,3.75,7.5
22745,11.0,4.0
22746,5.25,4.75
22747,6.0,5.0
22748,5.0,2.5
22749,6.5,10.0
22750,9.75,5.75
22751,9.75,11.5
22752,7.0,9.0
22753,4.75,7.75
22754,12.25,12.5
22755,8.25,13.0
22756,8.75,5.5
22757,8.5,4.5
22758,5.5,8.75
22759,5.0,13.5
22760,11.5,4.75
22761,11.0,9.25
22762,9.25,10.75
22763,10.75,4.75
22764,7.25,9.0
22765,3.0,6.25
22766,4.25,10.0
22767,6.5,12.75
22768,5.25,7.25
22769,10.0,1.0
22770,5.0,9.25
22771,11.25,7.0
22772,11.75,4.0
22773,3.5,12.0
22774,11.0,2.75
22775,6.75,4.0
22776,5.75,3.0
22777,11.75,9.25
22778,4.5,12.0
22779,5.0,12.25
22780,4.75,5.5
22781,9.25,9.0
22782,7.75,10.75
22783,10.25,11.25
22784,7.5,11.0
22785,7.75,4.5
22786,5.75,3.5
22787,11.25,5.0
22788,12.75,10.5
22789,9.5,7.25
22790,5.5,3.0
22791,8.25,10.0
22792,9.0,8.0
22793,11.75,13.25
22794,12.25,13.25
22795,3.25,13.25
22796,5.5,16.0
22797,3.5,3.25
22798,5.75,11.0
22799,15.0,9.5
22800,4.75,5.5
22801,9.0,9.0
22802,8.25,9.25
22803,4.5,5.25
22804,5.0,9.5
22805,7.5,8.0
22806,12.75,12.75
22807,8.5,5.75
22808,7.25,7.0
22809,7.5,8.25
22810,3.0,7.5
22811,11.5,8.25
22812,5.5,12.75
22813,9.25,11.0
22814,10.5,4.25
22815,5.5,4.25
22816,5.0,6.0
22817,4.0,6.5
22818,16.0,10.5
22819,1.5,10.75
22820,10.5,11.25
22821,2.5,9.75
22822,13.75,10.5
22823,7.0,11.75
22824,11.25,2.25
22825,11.0,16.25
22826,9.5,15.5
22827,9.5,7.25
22828,11.75,5.5
22829,9.75,6.0
22830,6.75,5.5
22831,1.0,10.25
22832,8.75,2.75
22833,12.0,14.75
22834,4.75,7.5
22835,9.25,7.5
22836,9.25,12.75
22837,8.75,7.0
22838,9.5,9.25
22839,7.25,2.25
22840,3.75,7.75
22841,3.0,7.75
22842,6.25,14.0
22843,11.0,4.0
22844,2.5,11.75
22845,10.0,8.75
22846,5.75,8.75
22847,6.0,8.75
22848,9.5,5.75
22849,9.25,13.5
22850,11.25,8.5
22851,12.25,8.75
22852,6.5,4.5
22853,10.25,4.0
22854,2.75,4.75
22855,11.75,3.0
22856,4.25,8.25
22857,7.5,11.75
22858,10.0,13.5
22859,6.25,3.25
22860,4.75,5.0
22861,3.5,10.0
22862,2.0,4.0
22863,4.25,15.0
22864,5.75,9.75
22865,3.5,10.0
22866,13.25,6.0
22867,6.0,13.0
22868,4.75,9.25
22869,3.75,5.5
22870,3.75,9.25
22871,5.75,9.5
22872,6.75,8.75
22873,7.5,1.25
22874,9.75,2.5
22875,4.25,12.5
22876,7.75,11.0
22877,4.0,7.5
22878,5.5,12.5
22879,5.5,5.0
22880,3.0,5.0
22881,9.25,2.5
22882,9.75,6.0
22883,15.5,12.0
22884,8.25,8.0
22885,9.25,14.5
22886,8.0,4.25
22887,5.75,5.0
22888,7.75,9.5
22889,2.5,12.75
22890,8.0,12.5
22891,5.0,14.0
22892,1.75,7.5
22893,3.25,11.75
22894,13.0,5.0
22895,3.75,9.5
22896,5.0,5.5
22897,6.0,6.25
22898,4.0,13.0
22899,7.75,5.25
22900,10.75,7.25
22901,13.0,11.75
22902,5.0,7.5
22903,5.25,5.5
22904,7.0,14.25
22905,4.75,6.75
22906,2.0,15.75
22907,5.0,5.25
22908,10.25,10.0
22909,3.25,8.75
22910,12.0,11.0
22911,10.5,8.75
22912,6.0,6.0
22913,7.25,10.0
22914,10.0,6.25
22915,4.25,4.0
22916,7.0,10.5
22917,5.25,4.0
22918,9.25,7.5
22919,3.75,5.0
22920,5.0,7.25
22921,8.25,7.5
22922,5.25,3.0
22923,6.5,12.0
22924,8.25,8.0
22925,9.5,7.0
22926,13.5,6.75
22927,5.75,2.75
22928,7.75,10.5
22929,3.5,6.5
22930,2.25,7.25
22931,4.0,6.25
22932,6.5,2.75
22933,11.5,5.25
22934,7.75,11.5
22935,5.5,9.0
22936,14.0,6.25
22937,10.0,6.25
22938,8.0,5.0
22939,12.5,10.25
22940,6.75,3.25
22941,10.0,7.0
22942,15.0,13.5
22943,10.5,2.0
22944,8.0,3.25
22945,4.5,3.0
22946,12.25,6.0
22947,13.0,5.0
22948,12.0,9.75
22949,6.0,2.25
22950,5.0,3.75
22951,7.5,10.25
22952,3.0,3.5
22953,7.25,5.0
22954,4.75,8.5
22955,8.5,10.25
22956,7.0,10.0
22957,4.5,6.5
22958,6.0,3.25
22959,6.75,13.5
22960,9.5,2.0
22961,7.25,12.25
22962,6.5,8.0
22963,5.75,7.0
22964,12.25,3.75
22965,6.25,3.0
22966,5.75,6.75
22967,6.5,10.5
22968,8.25,8.75
22969,7.25,5.25
22970,10.75,9.25
22971,3.75,8.75
22972,14.25,7.25
22973,7.5,5.0
22974,6.0,9.25
22975,7.25,3.25
22976,11.5,3.75
22977,11.25,9.75
22978,7.75,6.75
22979,4.75,8.25
22980,5.0,7.25
22981,6.5,12.25
22982,9.25,7.5
22983,13.0,3.0
22984,7.75,8.25
22985,4.25,9.25
22986,5.0,7.75
22987,3.5,7.5
22988,10.0,8.5
22989,4.75,8.5
22990,7.25,9.25
22991,6.5,8.75
22992,9.25,9.0
22993,3.0,8.5
22994,10.0,6.5
22995,7.0,5.5
22996,8.25,5.25
22997,9.25,10.0
22998,3.0,10.75
22999,11.25,10.25
23000,5.25,2.5
23001,7.5,6.5
23002,10.0,5.25
23003,2.0,3.0
23004,8.25,11.5
23005,7.25,7.75
23006,13.75,7.75
23007,8.0,4.5
23008,6.5,15.25
23009,9.0,7.5
23010,4.25,6.25
23011,7.5,3.5
23012,5.25,14.25
23013,6.25,9.0
23014,6.25,3.75
23015,4.75,5.75
23016,11.5,8.0
23017,11.75,8.75
23018,6.75,2.75
23019,2.0,11.5
23020,5.25,4.25
23021,4.25,6.25
23022,3.25,5.5
23023,4.0,4.75
23024,10.5,3.75
23025,6.5,9.25
23026,7.75,6.25
23027,10.0,5.75
23028,6.0,10.25
23029,10.25,15.5
23030,8.0,5.0
23031,13.0,4.75
23032,2.0,5.75
23033,3.0,7.75
23034,7.5,8.75
23035,2.75,5.5
23036,9.25,17.25
23037,8.25,6.0
23038,6.25,5.75
23039,7.75,8.5
23040,4.5,7.75
23041,1.5,11.0
23042,14.5,3.5
23043,11.5,9.5
23044,2.75,2.0
23045,4.25,5.25
23046,15.25,5.25
23047,5.75,14.25
23048,10.75,9.0
23049,12.5,10.5
23050,12.75,6.75
23051,10.5,3.0
23052,5.5,7.5
23053,2.0,1.75
23054,11.0,15.0
23055,5.25,6.0
23056,14.75,4.75
23057,5.25,7.0
23058,10.25,3.0
23059,7.75,6.25
23060,4.5,9.5
23061,7.5,8.0
23062,11.0,12.5
23063,8.5,4.25
23064,4.25,7.25
23065,15.25,9.25
23066,13.75,9.5
23067,12.0,9.75
23068,7.25,7.25
23069,6.25,8.75
23070,5.0,9.5
23071,5.25,11.0
23072,8.5,8.5
23073,1.25,7.5
23074,6.0,8.25
23075,6.25,5.5
23076,14.25,7.75
23077,9.25,8.0
23078,5.0,4.25
23079,12.75,11.0
23080,8.5,3.25
23081,11.75,7.75
23082,5.0,13.5
23083,7.25,10.5
23084,4.0,9.5
23085,5.5,4.0
23086,3.75,6.0
23087,14.75,13.0
23088,12.25,6.5
23089,11.0,6.0
23090,6.0,3.25
23091,7.25,2.75
23092,5.5,6.25
23093,8.75,5.75
23094,3.5,15.25
23095,8.75,5.25
23096,7.5,4.0
23097,7.0,13.25
23098,10.0,11.25
23099,3.5,3.25
23100,6.75,3.75
23101,7.25,8.5
23102,6.0,13.75
23103,9.0,6.5
23104,13.25,10.25
23105,7.0,5.0
23106,3.75,6.0
23107,4.5,15.75
23108,7.0,6.75
23109,7.0,13.25
23110,5.0,9.5
23111,2.0,11.5
23112,3.75,6.5
23113,11.0,15.0
23114,6.0,7.75
23115,2.5,9.75
23116,3.75,11.25
23117,8.75,13.5
23118,4.75,6.25
23119,6.5,4.25
23120,4.25,7.0
23121,9.0,5.75
23122,6.25,13.75
23123,13.25,6.75
23124,9.5,13.0
23125,9.25,10.75
23126,7.25,5.75
23127,8.0,4.25
23128,14.0,3.75
23129,3.5,9.5
23130,7.5,13.25
23131,3.25,8.5
23132,7.25,12.75
23133,3.0,7.0
23134,7.75,6.0
23135,7.0,4.5
23136,9.5,11.5
23137,8.5,9.5
23138,3.5,10.25
23139,4.0,8.5
23140,12.25,7.0
23141,10.25,10.25
23142,9.5,9.0
23143,8.75,8.0
23144,8.5,8.25
23145,11.5,8.0
23146,9.5,8.75
23147,8.5,5.0
23148,14.25,14.75
23149,5.0,10.5
23150,7.0,14.0
23151,8.0,5.0
23152,7.75,9.25
23153,8.5,6.25
23154,11.25,5.75
23155,7.25,9.25
23156,7.5,1.25
23157,4.25,1.75
23158,8.25,3.0
23159,5.0,9.25
23160,9.75,12.25
23161,5.0,6.25
23162,11.5,1.75
23163,7.75,11.0
23164,11.25,3.75
23165,3.0,3.0
23166,13.5,5.0
23167,11.5,12.0
23168,10.0,6.5
23169,9.25,5.25
23170,5.0,7.75
23171,10.75,4.5
23172,6.5,10.75
23173,2.0,8.0
23174,12.0,6.5
23175,13.75,2.0
23176,14.25,12.0
23177,7.0,6.0
23178,9.0,10.75
23179,8.75,7.5
23180,5.0,5.25
23181,7.75,8.25
23182,8.75,8.75
23183,9.5,4.5
23184,12.75,10.25
23185,6.0,7.5
23186,9.0,7.0
23187,14.75,12.25
23188,10.25,3.5
23189,11.0,11.0
23190,11.75,5.0
23191,6.25,10.5
23192,7.5,7.75
23193,11.75,5.5
23194,10.5,9.25
23195,15.25,4.25
23196,2.5,8.0
23197,6.0,5.5
23198,9.5,8.0
23199,5.5,5.5
23200,10.0,8.25
23201,3.75,8.25
23202,2.0,4.75
23203,15.0,11.75
23204,5.75,7.0
23205,5.75,4.0
23206,4.25,5.5
23207,6.75,7.5
23208,13.5,12.0
23209,7.0,6.0
23210,11.5,8.0
23211,7.0,16.75
23212,12.75,11.25
23213,7.0,17.25
23214,14.0,7.0
23215,5.75,6.0
23216,9.0,5.5
23217,6.75,2.75
23218,7.75,14.25
23219,8.75,5.5
23220,6.25,7.25
23221,10.0,5.5
23222,12.0,10.5
23223,16.5,7.5
23224,7.75,10.75
23225,4.0,6.75
23226,10.75,14.5
23227,7.5,7.0
23228,2.5,7.25
23229,8.5,12.75
23230,10.75,4.5
23231,10.25,8.25
23232,11.5,5.25
23233,1.75,7.0
23234,7.25,4.25
23235,8.25,3.0
23236,11.0,8.0
23237,3.25,6.25
23238,5.75,4.0
23239,13.25,7.25
23240,10.75,5.75
23241,5.0,12.5
23242,7.75,4.0
23243,14.75,6.25
23244,10.75,11.5
23245,6.5,5.0
23246,6.25,10.0
23247,13.5,7.75
23248,9.5,9.5
23249,12.25,10.5
23250,5.25,12.25
23251,7.5,1.25
23252,5.5,6.75
23253,6.75,7.75
23254,8.5,3.75
23255,8.75,11.5
23256,15.0,10.0
23257,16.0,4.75
23258,4.75,3.5
23259,8.75,9.5
23260,2.0,5.75
23261,3.5,1.25
23262,3.75,2.75
23263,3.0,6.25
23264,6.75,8.5
23265,5.25,4.25
23266,2.75,7.0
23267,5.5,16.0
23268,14.75,5.25
23269,10.75,11.5
23270,8.0,2.5
23271,8.5,13.0
23272,11.0,7.0
23273,6.25,5.5
23274,4.0,6.75
23275,3.75,9.5
23276,10.75,7.25
23277,6.5,10.25
23278,10.75,11.5
23279,11.0,11.0
23280,4.75,12.25
23281,9.25,5.0
23282,6.25,7.0
23283,7.75,16.25
23284,2.25,13.0
23285,6.0,12.0
23286,6.75,2.25
23287,8.5,7.0
23288,7.5,5.0
23289,6.0,12.5
23290,6.5,1.75
23291,8.25,12.25
23292,8.25,9.5
23293,8.0,11.25
23294,5.25,7.0
23295,3.0,6.5
23296,13.5,7.25
23297,13.25,8.25
23298,1.5,11.0
23299,4.75,6.5
23300,4.75,8.5
23301,11.5,10.5
23302,8.25,11.75
23303,11.0,5.5
23304,6.75,9.25
23305,8.5,5.0
23306,3.5,7.75
23307,11.5,14.0
23308,9.75,5.5
23309,5.5,14.0
23310,5.75,3.25
23311,9.75,1.5
23312,9.0,6.25
23313,10.25,8.0
23314,13.0,11.25
23315,4.5,10.75
23316,7.0,6.75
23317,5.75,11.0
23318,16.25,5.75
23319,7.0,5.5
23320,7.75,6.5
23321,7.0,12.75
23322,7.25,8.0
23323,10.25,12.75
23324,5.25,10.5
23325,9.0,4.25
23326,5.75,11.0
23327,7.75,3.5
23328,9.25,7.5
23329,4.25,11.75
23330,9.75,8.75
23331,13.0,12.75
23332,8.75,4.75
23333,8.75,3.5
23334,5.0,5.75
23335,4.25,7.75
23336,5.25,18.25
23337,5.0,13.75
23338,11.75,11.0
23339,4.25,9.25
23340,4.0,15.5
23341,7.0,6.0
23342,12.5,12.25
23343,11.25,7.75
23344,9.5,8.5
23345,6.75,10.25
23346,11.25,6.25
23347,4.75,9.0
23348,13.25,9.0
23349,5.0,12.25
23350,10.0,11.5
23351,5.5,7.75
23352,2.25,16.75
23353,11.0,4.0
23354,2.25,10.25
23355,11.0,13.0
23356,5.75,3.0
23357,8.0,8.25
23358,2.0,4.5
23359,9.0,2.5
23360,4.5,9.25
23361,7.5,1.75
23362,6.25,10.75
23363,5.5,3.75
23364,12.5,0.5
23365,5.25,10.5
23366,4.5,12.75
23367,10.0,6.75
23368,2.5,13.25
23369,10.75,13.75
23370,5.25,5.25
23371,13.5,7.25
23372,7.0,6.5
23373,9.5,2.75
23374,1.75,5.0
23375,9.25,5.0
23376,8.25,10.25
23377,7.75,10.5
23378,8.75,9.75
23379,4.25,5.5
23380,11.0,5.5
23381,7.75,9.0
23382,7.0,4.0
23383,10.5,9.25
23384,8.25,3.5
23385,8.25,10.75
23386,5.0,7.75
23387,6.25,9.0
23388,6.0,6.0
23389,5.25,8.0
23390,4.75,5.75
23391,2.25,7.0
23392,14.5,10.75
23393,5.25,10.5
23394,4.25,11.75
23395,1.0,14.75
23396,3.0,7.25
23397,12.0,6.5
23398,11.0,8.0
23399,10.0,5.25
23400,9.25,8.5
23401,7.75,7.75
23402,5.25,13.25
23403,1.5,8.75
23404,7.5,2.25
23405,6.25,4.5
23406,4.5,5.0
23407,7.0,8.25
23408,11.5,9.0
23409,11.0,10.5
23410,9.5,14.75
23411,8.0,5.75
23412,7.75,13.0
23413,3.0,9.25
23414,3.75,4.25
23415,13.0,5.75
23416,15.0,9.5
23417,5.5,5.75
23418,9.25,7.75
23419,7.25,6.25
23420,6.5,7.0
23421,7.0,11.25
23422,8.25,10.75
23423,12.75,8.25
23424,8.5,6.0
23425,5.25,6.25
23426,4.5,10.75
23427,6.0,9.5
23428,4.25,14.25
23429,7.75,5.0
23430,6.75,7.75
23431,10.0,7.25
23432,5.0,5.25
23433,6.75,9.75
23434,17.0,5.75
23435,9.0,5.25
23436,10.25,10.75
23437,7.5,7.5
23438,10.25,9.5
23439,4.5,4.75
23440,9.25,10.75
23441,6.75,7.25
23442,17.75,14.5
23443,6.75,8.25
23444,4.25,16.5
23445,3.5,7.25
23446,5.5,5.25
23447,3.75,5.5
23448,6.0,5.75
23449,9.75,6.25
23450,2.0,1.75
23451,10.75,9.5
23452,5.75,6.25
23453,2.75,11.75
23454,4.0,10.0
23455,12.25,2.75
23456,5.5,7.0
23457,7.25,13.25
23458,9.25,3.5
23459,8.25,12.25
23460,13.5,3.25
23461,10.25,9.25
23462,11.25,0.75
23463,13.5,9.75
23464,9.0,9.5
23465,10.0,5.75
23466,7.75,6.5
23467,9.5,11.75
23468,9.75,5.5
23469,6.25,8.75
23470,9.25,10.0
23471,7.5,1.75
23472,4.0,3.5
23473,7.75,3.0
23474,4.0,7.0
23475,3.25,9.25
23476,5.75,12.25
23477,5.0,2.5
23478,2.5,8.0
23479,11.0,10.75
23480,9.25,11.0
23481,6.25,6.25
23482,13.75,6.75
23483,3.5,16.5
23484,10.25,2.5
23485,9.25,12.0
23486,9.5,10.0
23487,2.5,6.5
23488,7.0,3.0
23489,8.75,4.0
23490,7.5,9.75
23491,12.75,5.25
23492,11.75,7.5
23493,9.5,6.25
23494,4.0,5.0
23495,4.75,11.25
23496,6.75,13.25
23497,14.5,1.75
23498,12.5,9.25
23499,12.0,9.75
23500,9.5,3.5
23501,3.75,3.75
23502,4.0,6.25
23503,12.25,10.0
23504,6.25,4.5
23505,3.75,2.0
23506,11.75,7.75
23507,11.25,6.75
23508,4.5,10.25
23509,12.75,7.0
23510,6.5,8.75
23511,4.75,4.75
23512,9.25,5.25
23513,6.75,12.5
23514,15.5,9.5
23515,14.25,5.75
23516,13.75,7.5
23517,2.0,4.75
23518,3.25,9.75
23519,8.5,7.5
23520,8.0,10.0
23521,13.5,4.5
23522,4.0,11.0
23523,6.0,7.25
23524,4.0,10.0
23525,8.75,8.5
23526,8.0,8.0
23527,13.5,10.75
23528,11.75,4.25
23529,4.0,3.25
23530,4.75,3.5
23531,4.0,9.25
23532,13.25,7.25
23533,6.25,11.25
23534,9.0,7.25
23535,5.5,7.5
23536,7.0,9.75
23537,6.5,10.5
23538,7.25,9.0
23539,8.0,9.25
23540,9.25,7.25
23541,7.0,9.25
23542,14.5,8.25
23543,3.0,2.0
23544,7.0,11.25
23545,4.25,8.25
23546,12.25,8.25
23547,9.25,6.5
23548,7.25,10.0
23549,9.25,11.25
23550,11.25,1.0
23551,5.25,5.75
23552,11.75,12.25
23553,1.75,7.25
23554,9.5,9.5
23555,5.0,7.0
23556,8.5,5.25
23557,7.0,3.25
23558,7.75,5.5
23559,7.25,8.5
23560,5.0,8.0
23561,8.5,3.5
23562,4.0,13.0
23563,6.25,12.25
23564,9.25,9.5
23565,10.75,12.75
23566,6.25,1.75
23567,9.5,12.5
23568,6.5,7.0
23569,8.0,8.25
23570,2.5,14.25
23571,10.25,1.5
23572,6.0,10.25
23573,7.0,10.5
23574,4.75,7.5
23575,2.75,3.5
23576,7.75,2.0
23577,7.0,11.0
23578,11.0,11.75
23579,13.0,11.25
23580,6.5,4.75
23581,10.25,6.0
23582,8.25,8.0
23583,5.5,10.0
23584,6.0,10.25
23585,11.5,7.0
23586,9.75,9.5
23587,4.25,8.25
23588,7.25,9.25
23589,8.5,12.5
23590,4.25,7.75
23591,4.75,13.75
23592,11.0,11.5
23593,4.75,10.0
23594,2.25,6.25
23595,5.25,9.0
23596,6.0,7.0
23597,1.5,5.5
23598,14.5,10.75
23599,7.5,3.5
23600,5.25,8.75
23601,10.75,3.25
23602,11.0,7.0
23603,2.25,7.0
23604,15.0,8.75
23605,5.5,6.75
23606,8.0,5.5
23607,7.5,7.25
23608,5.5,6.0
23609,8.75,3.5
23610,14.25,4.25
23611,9.25,5.0
23612,11.0,12.75
23613,4.25,8.75
23614,13.5,9.0
23615,9.0,5.5
23616,5.25,5.0
23617,4.25,8.25
23618,1.75,10.5
23619,3.5,4.25
23620,2.5,5.5
23621,2.25,8.25
23622,4.0,1.5
23623,8.0,5.75
23624,5.75,14.25
23625,5.75,15.5
23626,10.5,10.75
23627,4.75,8.0
23628,14.75,9.75
23629,8.75,10.75
23630,3.75,9.0
23631,4.0,6.75
23632,14.5,4.25
23633,8.5,13.0
23634,6.75,10.75
23635,4.0,5.25
23636,6.75,5.75
23637,3.25,6.75
23638,6.25,8.5
23639,8.0,6.5
23640,6.5,8.0
23641,4.75,3.5
23642,11.5,12.5
23643,6.5,7.75
23644,1.0,10.5
23645,8.0,13.75
23646,4.75,6.75
23647,7.5,8.5
23648,11.5,2.0
23649,2.0,5.75
23650,3.75,4.0
23651,5.0,7.75
23652,6.75,4.5
23653,8.0,4.0
23654,10.5,5.5
23655,12.25,15.25
23656,2.25,7.0
23657,5.75,2.5
23658,6.25,6.25
23659,6.0,5.0
23660,12.0,3.75
23661,12.0,4.5
23662,6.0,7.5
23663,12.75,6.75
23664,12.0,8.5
23665,8.0,3.75
23666,6.5,6.5
23667,4.25,6.0
23668,9.5,10.25
23669,7.25,14.5
23670,8.75,9.5
23671,11.0,13.25
23672,5.75,10.0
23673,6.75,2.5
23674,6.0,2.75
23675,5.75,6.25
23676,6.0,4.75
23677,5.0,5.0
23678,5.75,10.0
23679,14.5,9.75
23680,7.75,8.75
23681,8.25,12.25
23682,16.75,3.5
23683,8.0,7.5
23684,8.75,5.5
23685,7.0,10.75
23686,7.25,8.25
23687,1.75,7.0
23688,3.75,6.5
23689,4.75,11.0
23690,14.5,4.75
23691,7.75,9.5
23692,2.75,10.0
23693,8.0,13.25
23694,3.75,2.75
23695,5.5,11.0
23696,7.0,18.0
23697,8.75,12.75
23698,11.0,10.25
23699,2.5,7.25
23700,5.5,8.75
23701,6.75,4.75
23702,6.0,7.5
23703,13.0,10.5
23704,6.25,9.5
23705,10.0,7.5
23706,12.5,6.75
23707,4.0,6.25
23708,7.0,5.25
23709,5.75,9.0
23710,7.5,8.25
23711,14.0,3.5
23712,16.5,9.5
23713,4.75,4.75
23714,8.75,11.75
23715,4.25,9.5
23716,9.0,9.5
23717,4.5,4.5
23718,6.5,3.5
23719,5.5,5.25
23720,7.25,6.25
23721,7.0,9.25
23722,1.75,9.0
23723,10.25,10.75
23724,11.5,6.25
23725,10.25,7.0
23726,3.75,15.0
23727,7.5,4.25
23728,8.25,15.0
23729,8.0,5.0
23730,15.75,6.25
23731,11.75,8.75
23732,6.5,11.0
23733,12.25,6.0
23734,6.25,9.5
23735,4.5,6.5
23736,9.25,8.0
23737,5.5,9.0
23738,5.5,12.0
23739,7.75,0.75
23740,6.25,5.25
23741,9.0,10.25
23742,15.0,7.5
23743,11.0,11.0
23744,5.0,4.0
23745,11.5,15.0
23746,6.5,4.75
23747,9.0,5.0
23748,10.5,3.5
23749,6.0,3.75
23750,12.75,14.5
23751,12.0,7.0
23752,5.75,3.75
23753,8.75,4.0
23754,3.25,13.25
23755,6.75,8.25
23756,11.75,5.25
23757,6.25,9.75
23758,5.0,13.0
23759,8.25,5.5
23760,5.0,9.75
23761,8.25,6.75
23762,8.5,9.75
23763,8.0,6.75
23764,3.75,8.0
23765,2.75,8.75
23766,3.25,2.5
23767,7.0,4.25
23768,17.0,11.75
23769,9.0,5.75
23770,5.5,5.75
23771,9.5,10.75
23772,6.5,1.25
23773,11.25,11.0
23774,4.25,9.0
23775,9.75,7.75
23776,2.75,6.75
23777,14.75,7.0
23778,6.5,10.25
23779,13.5,5.5
23780,6.5,6.75
23781,3.5,5.75
23782,5.5,7.0
23783,5.0,13.5
23784,7.0,8.0
23785,9.75,8.5
23786,11.0,8.25
23787,10.0,7.5
23788,6.0,8.0
23789,13.5,5.25
23790,10.0,14.25
23791,5.5,10.25
23792,4.5,3.5
23793,9.5,7.75
23794,10.0,9.5
23795,9.0,8.0
23796,8.25,14.75
23797,3.25,10.25
23798,11.0,8.25
23799,10.0,9.5
23800,4.25,7.25
23801,6.5,7.0
23802,14.75,10.25
23803,8.0,8.75
23804,3.75,3.5
23805,10.25,8.0
23806,2.75,10.25
23807,2.25,7.0
23808,7.75,8.75
23809,12.0,8.0
23810,7.25,14.5
23811,10.5,4.0
23812,6.5,10.0
23813,3.5,7.25
23814,13.75,9.0
23815,13.5,7.75
23816,6.75,1.75
23817,5.0,10.25
23818,7.75,6.0
23819,6.5,5.5
23820,8.5,8.5
23821,12.75,3.25
23822,13.25,6.0
23823,1.0,10.25
23824,11.0,8.0
23825,4.5,16.0
23826,13.25,9.0
23827,10.0,11.5
23828,3.0,12.0
23829,7.25,10.0
23830,10.25,7.25
23831,8.25,9.0
23832,5.25,9.25
23833,10.25,11.75
23834,6.25,7.0
23835,5.25,8.0
23836,5.25,4.0
23837,5.5,10.0
23838,9.75,6.25
23839,4.0,12.75
23840,5.0,5.75
23841,2.0,9.5
23842,3.0,9.75
23843,5.5,4.75
23844,13.5,9.5
23845,10.5,5.0
23846,11.0,8.5
23847,7.25,9.5
23848,9.25,7.0
23849,2.5,14.75
23850,7.25,6.75
23851,8.75,12.0
23852,9.25,2.75
23853,9.0,10.75
23854,10.75,2.25
23855,11.25,5.0
23856,7.5,3.75
23857,13.25,5.75
23858,9.25,6.5
23859,12.25,11.75
23860,7.0,10.0
23861,10.75,8.75
23862,12.5,4.5
23863,6.75,2.25
23864,10.75,7.0
23865,9.75,9.75
23866,10.75,3.75
23867,7.25,1.0
