,last_login
28414,16.4
28415,0.0
28416,9.8
28417,73.9
28418,59.3
28419,54.0
28420,82.8
28421,6.0
28422,7.6
28423,7.2
28424,69.1
28425,52.6
28426,29.5
28427,23.0
28428,100.9
28429,48.7
28430,54.0
28431,3.1
28432,3.5
28433,45.2
28434,27.3
28435,93.6
28436,25.5
28437,16.2
28438,31.3
28439,4.8
28440,21.2
28441,0.8
28442,20.8
28443,128.3
28444,21.8
28445,27.3
28446,0.5
28447,20.7
28448,11.7
28449,43.6
28450,33.7
28451,14.3
28452,23.1
28453,3.4
28454,12.7
28455,8.8
28456,46.7
28457,113.7
28458,12.1
28459,0.2
28460,59.4
28461,22.5
28462,3.0
28463,10.1
28464,72.6
28465,0.4
28466,0.9
28467,5.8
28468,42.6
28469,30.1
28470,4.1
28471,80.3
28472,0.4
28473,3.5
28474,8.4
28475,98.0
28476,97.5
28477,1.0
28478,33.8
28479,85.3
28480,24.8
28481,28.6
28482,14.1
28483,67.3
28484,108.8
28485,27.0
28486,22.9
28487,7.6
28488,1.8
28489,4.4
28490,26.9
28491,2.7
28492,3.9
28493,8.1
28494,38.0
28495,42.6
28496,25.2
28497,31.6
28498,26.5
28499,5.3
28500,28.8
28501,65.4
28502,25.1
28503,9.1
28504,17.0
28505,48.5
28506,9.6
28507,20.5
28508,10.1
28509,46.8
28510,24.9
28511,13.9
28512,27.1
28513,5.9
28514,17.0
28515,32.3
28516,10.1
28517,147.2
28518,18.4
28519,60.1
28520,6.9
28521,3.7
28522,7.1
28523,44.3
28524,9.4
28525,1.5
28526,87.9
28527,38.0
28528,32.3
28529,6.7
28530,16.0
28531,1.3
28532,32.6
28533,15.6
28534,51.3
28535,97.5
28536,15.6
28537,3.1
28538,63.4
28539,14.4
28540,3.8
28541,81.5
28542,52.7
28543,21.2
28544,34.7
28545,40.3
28546,1.8
28547,20.4
28548,4.0
28549,43.7
28550,112.8
28551,42.2
28552,47.5
28553,2.9
28554,50.6
28555,29.6
28556,11.8
28557,38.1
28558,53.0
28559,12.3
28560,7.9
28561,50.8
28562,66.4
28563,7.7
28564,30.0
28565,64.6
28566,46.9
28567,5.8
28568,3.9
28569,48.0
28570,32.5
28571,59.4
28572,11.9
28573,4.0
28574,70.7
28575,13.6
28576,15.4
28577,2.1
28578,9.5
28579,10.9
28580,49.2
28581,7.0
28582,3.1
28583,17.2
28584,20.4
28585,36.9
28586,110.2
28587,46.6
28588,9.3
28589,11.8
28590,19.9
28591,4.9
28592,8.4
28593,88.3
28594,28.8
28595,13.4
28596,36.1
28597,37.8
28598,2.5
28599,11.0
28600,15.8
28601,1.5
28602,33.7
28603,75.5
28604,38.7
28605,19.1
28606,18.8
28607,16.3
28608,30.2
28609,42.6
28610,13.0
28611,22.7
28612,60.0
28613,110.2
28614,0.2
28615,40.0
28616,4.6
28617,83.2
28618,14.5
28619,32.9
28620,26.5
28621,87.2
28622,14.8
28623,52.7
28624,26.8
28625,35.5
28626,5.2
28627,24.1
28628,5.7
28629,24.9
28630,11.7
28631,24.1
28632,6.6
28633,17.1
28634,1.4
28635,4.0
28636,31.4
28637,2.2
28638,12.0
28639,32.5
28640,10.1
28641,15.3
28642,28.1
28643,6.3
28644,0.6
28645,41.0
28646,11.6
28647,63.7
28648,4.5
28649,52.3
28650,23.9
28651,7.9
28652,35.2
28653,3.6
28654,33.0
28655,11.9
28656,3.3
28657,3.2
28658,8.1
28659,15.5
28660,11.2
28661,24.5
28662,62.7
28663,8.8
28664,14.2
28665,33.0
28666,6.6
28667,0.3
28668,35.6
28669,37.0
28670,56.6
28671,43.1
28672,2.5
28673,48.4
28674,13.1
28675,9.7
28676,55.1
28677,54.7
28678,2.5
28679,9.1
28680,29.5
28681,69.8
28682,21.8
28683,43.7
28684,11.7
28685,13.7
28686,16.1
28687,75.0
28688,15.4
28689,7.3
28690,0.9
28691,3.8
28692,2.8
28693,21.7
28694,70.8
28695,82.9
28696,22.8
28697,1.9
28698,19.7
28699,71.7
28700,35.8
28701,123.9
28702,14.1
28703,46.2
28704,68.4
28705,44.9
28706,57.7
28707,0.2
28708,16.5
28709,65.4
28710,25.9
28711,8.6
28712,13.4
28713,36.9
28714,37.5
28715,1.1
28716,4.8
28717,3.5
28718,14.1
28719,81.7
28720,6.8
28721,132.0
28722,18.0
28723,4.3
28724,2.7
28725,43.4
28726,6.3
28727,36.5
28728,6.6
28729,31.3
28730,7.4
28731,6.2
28732,5.2
28733,9.1
28734,3.0
28735,8.0
28736,15.0
28737,5.8
28738,31.6
28739,74.9
28740,41.7
28741,4.6
28742,15.6
28743,4.4
28744,72.0
28745,47.9
28746,41.6
28747,20.0
28748,7.4
28749,29.4
28750,9.5
28751,16.7
28752,16.6
28753,16.3
28754,10.8
28755,15.0
28756,66.5
28757,1.3
28758,8.7
28759,6.2
28760,2.1
28761,82.9
28762,53.5
28763,48.0
28764,61.6
28765,44.2
28766,17.9
28767,41.3
28768,49.8
28769,66.0
28770,67.7
28771,12.2
28772,13.8
28773,103.0
28774,12.7
28775,8.8
28776,19.4
28777,21.1
28778,5.0
28779,21.8
28780,1.4
28781,39.4
28782,44.7
28783,10.9
28784,8.9
28785,24.5
28786,31.0
28787,25.7
28788,70.6
28789,5.7
28790,34.3
28791,7.9
28792,11.7
28793,21.1
28794,21.4
28795,61.1
28796,4.8
28797,20.5
28798,5.1
28799,32.2
28800,88.1
28801,2.8
28802,4.9
28803,3.4
28804,7.0
28805,6.3
28806,75.6
28807,0.9
28808,5.1
28809,41.1
28810,86.6
28811,123.5
28812,69.4
28813,11.8
28814,27.2
28815,3.9
28816,8.4
28817,32.0
28818,52.0
28819,12.0
28820,40.7
28821,35.2
28822,49.1
28823,28.4
28824,7.6
28825,18.5
28826,8.0
28827,13.0
28828,17.5
28829,4.3
28830,13.9
28831,27.5
28832,16.8
28833,112.7
28834,23.6
28835,20.9
28836,52.6
28837,195.3
28838,52.3
28839,26.3
28840,41.0
28841,2.9
28842,26.7
28843,9.3
28844,12.0
28845,82.0
28846,23.4
28847,25.8
28848,28.8
28849,56.3
28850,14.5
28851,0.6
28852,75.1
28853,1.9
28854,20.4
28855,4.7
28856,1.2
28857,1.7
28858,49.6
28859,51.1
28860,38.5
28861,12.3
28862,9.7
28863,8.8
28864,47.0
28865,2.9
28866,13.6
28867,33.1
28868,39.8
28869,85.0
28870,3.5
28871,3.1
28872,23.7
28873,11.2
28874,84.5
28875,23.1
28876,37.8
28877,9.9
28878,74.9
28879,67.8
28880,40.3
28881,56.2
28882,2.5
28883,4.3
28884,16.0
28885,30.6
28886,1.0
28887,20.6
28888,6.8
28889,37.9
28890,53.2
28891,2.9
28892,3.9
28893,58.4
28894,41.6
28895,51.4
28896,40.3
28897,45.6
28898,11.8
28899,0.3
28900,7.7
28901,17.9
28902,57.3
28903,57.6
28904,83.0
28905,70.7
28906,17.9
28907,4.6
28908,128.6
28909,2.6
28910,5.2
28911,50.9
28912,19.2
28913,5.7
28914,8.5
28915,25.2
28916,0.2
28917,23.0
28918,64.7
28919,9.5
28920,18.9
28921,8.8
28922,34.7
28923,0.9
28924,41.4
28925,19.1
28926,7.3
28927,2.4
28928,41.7
28929,132.8
28930,27.0
28931,10.5
28932,14.4
28933,48.0
28934,7.8
28935,68.0
28936,38.7
28937,0.8
28938,25.3
28939,52.4
28940,13.5
28941,25.3
28942,72.1
28943,39.1
28944,8.0
28945,8.0
28946,47.4
28947,15.6
28948,11.5
28949,14.0
28950,17.9
28951,170.4
28952,5.2
28953,6.0
28954,99.8
28955,21.1
28956,108.8
28957,92.8
28958,117.6
28959,10.2
28960,4.3
28961,69.7
28962,25.8
28963,50.2
28964,64.1
28965,18.9
28966,8.4
28967,2.7
28968,49.6
28969,4.7
28970,9.7
28971,29.4
28972,2.3
28973,12.6
28974,50.1
28975,12.5
28976,5.6
28977,22.5
28978,8.0
28979,27.7
28980,26.1
28981,21.6
28982,114.1
28983,39.3
28984,97.0
28985,31.1
28986,20.7
28987,65.6
28988,46.8
28989,4.6
28990,36.5
28991,35.2
28992,0.5
28993,30.5
28994,7.3
28995,10.6
28996,2.9
28997,14.4
28998,15.2
28999,21.4
29000,42.7
29001,17.9
29002,0.6
29003,2.7
29004,54.7
29005,3.2
29006,47.5
29007,37.2
29008,35.6
29009,10.3
29010,19.6
29011,0.8
29012,13.1
29013,74.1
29014,1.7
29015,35.2
29016,89.4
29017,8.6
29018,60.4
29019,48.2
29020,69.9
29021,56.3
29022,31.5
29023,1.5
29024,21.8
29025,13.1
29026,14.5
29027,13.4
29028,34.4
29029,8.7
29030,13.8
29031,23.5
29032,18.8
29033,21.9
29034,2.5
29035,8.3
29036,3.0
29037,35.7
29038,5.4
29039,3.7
29040,13.9
29041,26.2
29042,51.3
29043,34.0
29044,8.2
29045,10.0
29046,21.2
29047,22.2
29048,16.2
29049,7.0
29050,27.8
29051,4.3
29052,43.9
29053,14.8
29054,10.5
29055,81.3
29056,23.2
29057,7.4
29058,83.4
29059,6.1
29060,6.7
29061,124.4
29062,71.1
29063,49.8
29064,7.2
29065,8.6
29066,27.2
29067,142.3
29068,13.0
29069,26.4
29070,6.5
29071,26.4
29072,30.0
29073,1.9
29074,60.3
29075,46.5
29076,0.1
29077,0.7
29078,49.8
29079,1.8
29080,14.7
29081,3.0
29082,8.1
29083,117.6
29084,21.3
29085,40.2
29086,0.5
29087,2.9
29088,3.3
29089,49.0
29090,46.3
29091,20.3
29092,50.5
29093,13.5
29094,2.2
29095,18.4
29096,13.1
29097,8.9
29098,1.6
29099,18.1
29100,18.1
29101,3.9
29102,2.0
29103,5.5
29104,7.6
29105,22.9
29106,7.2
29107,9.6
29108,89.1
29109,62.5
29110,32.4
29111,19.8
29112,10.3
29113,7.5
29114,41.5
29115,41.4
29116,38.7
29117,9.9
29118,1.1
29119,21.9
29120,32.5
29121,52.0
29122,79.4
29123,24.0
29124,73.7
29125,30.1
29126,0.3
29127,42.9
29128,16.9
29129,6.3
29130,13.7
29131,22.0
29132,2.0
29133,24.3
29134,3.9
29135,98.2
29136,76.8
29137,3.9
29138,41.4
29139,22.0
29140,0.8
29141,12.2
29142,63.8
29143,51.5
29144,15.3
29145,30.4
29146,57.1
29147,32.3
29148,3.7
29149,11.9
29150,27.4
29151,15.6
29152,95.8
29153,2.9
29154,69.6
29155,13.9
29156,42.5
29157,3.5
29158,27.3
29159,31.1
29160,2.1
29161,39.3
29162,45.3
29163,26.2
29164,51.6
29165,0.2
29166,22.5
29167,23.1
29168,55.1
29169,25.7
29170,24.4
29171,80.5
29172,6.5
29173,11.3
29174,91.2
29175,31.1
29176,0.5
29177,21.7
29178,5.2
29179,7.5
29180,8.0
29181,21.0
29182,36.4
29183,2.0
29184,21.2
29185,8.6
29186,26.4
29187,4.1
29188,37.3
29189,11.3
29190,18.2
29191,6.8
29192,41.1
29193,4.2
29194,15.2
29195,46.4
29196,21.8
29197,66.0
29198,47.3
29199,4.3
29200,21.8
29201,82.2
29202,54.7
29203,36.0
29204,50.9
29205,12.1
29206,32.1
29207,16.0
29208,25.3
29209,21.2
29210,3.2
29211,25.3
29212,28.0
29213,35.5
29214,21.8
29215,7.4
29216,28.1
29217,5.2
29218,20.9
29219,28.7
29220,24.2
29221,24.1
29222,7.8
29223,1.4
29224,6.9
29225,12.1
29226,1.4
29227,15.2
29228,6.4
29229,49.8
29230,90.6
29231,105.1
29232,6.4
29233,11.6
29234,19.3
29235,11.4
29236,10.9
29237,19.7
29238,36.6
29239,16.6
29240,56.6
29241,73.6
29242,53.0
29243,28.2
29244,35.2
29245,19.7
29246,4.9
29247,5.0
29248,73.0
29249,14.8
29250,15.1
29251,14.0
29252,35.6
29253,12.1
29254,25.8
29255,27.9
29256,46.3
29257,31.5
29258,102.0
29259,24.9
29260,0.0
29261,4.7
29262,51.3
29263,11.6
29264,26.4
29265,4.8
29266,0.1
29267,37.4
29268,0.2
29269,21.2
29270,63.2
29271,36.4
29272,42.4
29273,122.2
29274,4.6
29275,7.2
29276,5.8
29277,53.9
29278,30.7
29279,41.4
29280,4.4
29281,25.9
29282,0.8
29283,10.9
29284,62.1
29285,1.3
29286,35.7
29287,3.9
29288,0.9
29289,21.5
29290,38.7
29291,85.7
29292,5.4
29293,20.1
29294,13.4
29295,8.0
29296,50.0
29297,3.7
29298,6.7
29299,12.0
29300,26.9
29301,86.5
29302,4.4
29303,9.2
29304,45.5
29305,17.4
29306,21.0
29307,47.1
29308,30.5
29309,4.1
29310,7.0
29311,59.3
29312,7.0
29313,21.1
29314,37.7
29315,34.9
29316,46.9
29317,75.9
29318,3.9
29319,4.5
29320,32.9
29321,55.3
29322,29.7
29323,26.2
29324,123.2
29325,1.9
29326,116.9
29327,30.3
29328,5.0
29329,115.4
29330,30.8
29331,9.1
29332,22.5
29333,102.3
29334,4.8
29335,18.6
29336,2.8
29337,23.1
29338,20.8
29339,42.0
29340,36.1
29341,23.0
29342,21.7
29343,143.1
29344,23.1
29345,22.6
29346,13.2
29347,66.3
29348,68.6
29349,10.9
29350,10.4
29351,6.2
29352,18.0
29353,5.3
29354,17.0
29355,5.9
29356,10.8
29357,9.5
29358,33.1
29359,16.2
29360,40.0
29361,61.4
29362,12.1
29363,30.4
29364,35.7
29365,12.3
29366,13.2
29367,157.7
29368,0.6
29369,12.0
29370,11.6
29371,26.9
29372,48.9
29373,24.4
29374,31.4
29375,11.3
29376,9.8
29377,3.3
29378,14.4
29379,65.0
29380,2.5
29381,11.8
29382,8.1
29383,16.2
29384,142.0
29385,16.4
29386,16.5
29387,42.2
29388,38.0
29389,30.4
29390,96.8
29391,13.4
29392,85.6
29393,19.3
29394,13.1
29395,5.7
29396,76.3
29397,34.9
29398,2.6
29399,18.3
29400,35.2
29401,29.5
29402,103.2
29403,46.1
29404,3.1
29405,17.0
29406,20.7
29407,43.2
29408,38.6
29409,39.8
29410,15.0
29411,4.6
29412,69.7
29413,10.4
29414,5.7
29415,19.0
29416,11.6
29417,23.3
29418,35.1
29419,13.5
29420,42.3
29421,2.0
29422,12.3
29423,4.4
29424,14.3
29425,11.7
29426,55.7
29427,7.2
29428,74.4
29429,33.2
29430,26.7
29431,14.5
29432,153.8
29433,1.3
29434,58.9
29435,13.5
29436,39.8
29437,81.9
29438,48.4
29439,16.0
29440,18.4
29441,20.2
29442,127.8
29443,10.1
29444,18.8
29445,6.7
29446,22.0
29447,7.6
29448,27.0
29449,2.2
29450,41.7
29451,9.4
29452,19.9
29453,14.4
29454,26.3
29455,49.5
29456,7.7
29457,16.8
29458,21.3
29459,40.6
29460,29.8
29461,16.7
29462,16.3
29463,14.9
29464,78.4
29465,18.9
29466,1.0
29467,2.9
29468,31.7
29469,12.8
29470,5.1
29471,7.5
29472,21.3
29473,21.3
29474,10.0
29475,69.0
29476,13.5
29477,134.1
29478,6.6
29479,20.1
29480,15.1
29481,48.3
29482,23.1
29483,23.3
29484,5.7
29485,5.4
29486,6.4
29487,97.7
29488,12.9
29489,20.6
29490,20.7
29491,45.5
29492,23.9
29493,23.5
29494,35.9
29495,22.3
29496,93.2
29497,16.6
29498,11.6
29499,17.9
29500,38.4
29501,26.5
29502,12.6
29503,15.1
29504,1.1
29505,60.7
29506,151.4
29507,37.4
29508,8.4
29509,8.7
29510,58.1
29511,8.1
29512,8.3
29513,10.5
29514,19.5
29515,3.3
29516,69.0
29517,37.5
29518,18.0
29519,37.6
29520,47.8
29521,42.6
29522,35.8
29523,14.0
29524,28.0
29525,13.5
29526,125.1
29527,9.0
29528,34.0
29529,12.1
29530,38.7
29531,71.6
29532,18.2
29533,15.7
29534,1.1
29535,5.9
29536,60.2
29537,34.3
29538,11.1
29539,93.2
29540,78.7
29541,24.5
29542,20.4
29543,5.9
29544,20.6
29545,6.3
29546,0.7
29547,3.4
29548,21.7
29549,39.3
29550,35.8
29551,26.3
29552,37.1
29553,12.3
29554,21.9
29555,2.3
29556,22.3
29557,2.9
29558,5.3
29559,15.4
29560,6.8
29561,95.1
29562,48.8
29563,50.3
29564,3.4
29565,53.3
29566,15.8
29567,30.3
29568,54.3
29569,20.7
29570,50.7
29571,27.1
29572,53.4
29573,52.6
29574,91.5
29575,21.1
29576,68.1
29577,67.5
29578,18.0
29579,34.7
29580,19.8
29581,65.5
29582,31.1
29583,33.0
29584,9.7
29585,4.2
29586,0.4
29587,30.7
29588,14.2
29589,13.2
29590,1.9
29591,1.3
29592,48.8
29593,5.1
29594,4.1
29595,53.0
29596,7.6
29597,8.4
29598,3.8
29599,55.6
29600,12.6
29601,23.8
29602,39.3
29603,2.0
29604,13.3
29605,20.2
29606,35.9
29607,129.1
29608,1.1
29609,4.5
29610,41.4
29611,5.7
29612,5.0
29613,29.2
29614,1.8
29615,38.1
29616,17.1
29617,8.5
29618,72.9
29619,56.9
29620,18.5
29621,7.4
29622,30.4
29623,7.4
29624,4.1
29625,19.4
29626,50.1
29627,22.2
29628,83.6
29629,25.1
29630,23.5
29631,7.9
29632,40.9
29633,31.0
29634,37.8
29635,30.5
29636,2.1
29637,34.5
29638,2.2
29639,2.1
29640,31.4
29641,33.2
29642,3.0
29643,56.8
29644,68.0
29645,18.1
29646,75.1
29647,39.4
29648,3.6
29649,44.6
29650,15.0
29651,36.9
29652,3.5
29653,10.6
29654,4.4
29655,37.7
29656,38.4
29657,18.8
29658,61.3
29659,34.5
29660,2.3
29661,55.2
29662,33.2
29663,4.4
29664,20.0
29665,101.3
29666,29.5
29667,19.0
29668,6.2
29669,67.6
29670,11.4
29671,43.1
29672,48.2
29673,61.5
29674,33.6
29675,19.9
29676,0.5
29677,7.5
29678,15.2
29679,2.9
29680,6.1
29681,9.6
29682,42.6
29683,38.3
29684,37.7
29685,29.9
29686,1.2
29687,73.5
29688,4.7
29689,8.0
29690,15.9
29691,17.9
29692,8.2
29693,43.6
29694,4.5
29695,46.4
29696,4.5
29697,32.3
29698,8.0
29699,0.0
29700,21.7
29701,0.8
29702,2.2
29703,164.3
29704,28.2
29705,1.4
29706,4.8
29707,34.0
29708,5.7
29709,28.4
29710,16.6
29711,3.5
29712,5.2
29713,14.1
29714,13.1
29715,59.6
29716,38.8
29717,7.4
29718,59.9
29719,0.7
29720,13.9
29721,11.2
29722,37.7
29723,5.4
29724,7.2
29725,3.4
29726,8.1
29727,1.9
29728,20.2
29729,10.9
29730,19.2
29731,121.0
29732,18.8
29733,32.1
29734,19.1
29735,33.2
29736,78.2
29737,57.7
29738,18.0
29739,7.0
29740,10.1
29741,29.9
29742,32.3
29743,1.0
29744,4.7
29745,25.3
29746,34.2
29747,63.8
29748,13.5
29749,57.5
29750,42.1
29751,134.9
29752,24.4
29753,33.8
29754,76.6
29755,5.9
29756,131.2
29757,8.1
29758,71.6
29759,33.5
29760,21.9
29761,17.8
29762,17.3
29763,21.3
29764,37.0
29765,2.2
29766,15.4
29767,29.5
29768,15.3
29769,0.9
29770,33.3
29771,150.8
29772,20.1
29773,40.7
29774,32.8
29775,21.8
29776,5.3
29777,44.3
29778,21.2
29779,12.0
29780,0.5
29781,24.1
29782,16.1
29783,46.0
29784,2.3
29785,3.0
29786,1.2
29787,13.0
29788,3.2
29789,28.5
29790,18.8
29791,22.7
29792,3.2
29793,23.8
29794,8.2
29795,50.1
29796,5.0
29797,15.9
29798,68.0
29799,9.5
29800,48.3
29801,23.7
29802,9.5
29803,22.3
29804,12.8
29805,6.3
29806,0.2
29807,4.4
29808,39.3
29809,31.4
29810,10.1
29811,77.6
29812,0.5
29813,5.2
29814,47.2
29815,5.8
29816,6.8
29817,40.4
29818,22.8
29819,2.2
29820,58.7
29821,2.4
29822,43.3
29823,98.6
29824,7.7
29825,14.3
29826,55.6
29827,35.2
29828,23.9
29829,2.0
29830,26.2
29831,35.7
29832,7.6
29833,21.9
29834,74.7
29835,6.0
29836,18.9
29837,12.5
29838,37.6
29839,2.5
29840,8.5
29841,28.5
29842,46.3
29843,26.5
29844,8.3
29845,20.5
29846,70.4
29847,25.8
29848,30.1
29849,70.0
29850,6.4
29851,37.1
29852,23.8
29853,24.2
29854,15.0
29855,3.9
29856,29.6
29857,17.8
29858,29.3
29859,97.6
29860,12.0
29861,24.7
29862,24.9
29863,3.4
29864,66.3
29865,21.3
29866,17.8
29867,1.6
29868,17.6
29869,1.8
29870,7.3
29871,28.9
29872,10.1
29873,3.3
29874,6.4
29875,10.8
29876,40.9
29877,15.3
29878,25.1
29879,0.2
29880,23.7
29881,5.6
29882,38.2
29883,17.3
29884,20.4
29885,0.0
29886,27.2
29887,27.3
29888,2.3
29889,3.7
29890,19.7
29891,12.2
29892,52.4
29893,0.2
29894,34.2
29895,12.6
29896,48.6
29897,51.5
29898,31.0
29899,11.3
29900,12.1
29901,8.9
29902,28.9
29903,2.5
29904,12.6
29905,3.0
29906,58.6
29907,9.2
29908,99.9
29909,8.8
29910,11.3
29911,62.9
29912,52.9
29913,64.4
29914,45.6
29915,6.3
29916,104.9
29917,23.9
29918,43.7
29919,10.0
29920,27.1
29921,34.4
29922,64.8
29923,50.1
29924,3.1
29925,41.3
29926,5.0
29927,59.6
29928,22.7
29929,16.2
29930,1.0
29931,33.1
29932,44.4
29933,10.8
29934,98.0
29935,10.3
29936,49.9
29937,31.5
29938,8.6
29939,114.7
29940,1.5
29941,64.7
29942,38.8
29943,14.7
29944,194.0
29945,133.0
29946,38.9
29947,1.6
29948,17.9
29949,72.3
29950,54.5
29951,63.5
29952,11.6
29953,35.7
29954,3.9
29955,33.9
29956,7.3
29957,0.0
29958,32.1
29959,14.2
29960,88.0
29961,25.7
29962,49.6
29963,110.6
29964,13.5
29965,54.2
29966,11.3
29967,5.8
29968,28.0
29969,30.4
29970,27.6
29971,98.9
29972,99.8
29973,42.0
29974,9.7
29975,88.5
29976,7.3
29977,30.2
29978,24.2
29979,3.2
29980,51.8
29981,20.0
29982,64.8
29983,75.2
29984,2.5
29985,12.6
29986,41.4
29987,14.1
29988,6.8
29989,5.8
29990,19.6
29991,66.1
29992,25.5
29993,184.0
29994,63.3
29995,25.9
29996,2.7
29997,54.2
29998,16.0
29999,7.4
30000,51.4
30001,42.3
30002,48.9
30003,28.7
30004,33.2
30005,24.0
30006,42.2
30007,26.9
30008,15.8
30009,1.4
30010,21.8
30011,50.6
30012,12.5
30013,0.6
30014,24.9
30015,42.3
30016,47.0
30017,35.4
30018,12.7
30019,14.6
30020,1.0
30021,10.3
30022,36.0
30023,0.9
30024,0.2
30025,35.7
30026,83.9
30027,24.5
30028,52.6
30029,31.2
30030,11.8
30031,12.2
30032,62.7
30033,11.9
30034,49.5
30035,33.2
30036,3.3
30037,11.1
30038,6.2
30039,22.9
30040,29.8
30041,138.1
30042,21.3
30043,6.5
30044,8.8
30045,15.1
30046,2.4
30047,48.0
30048,15.6
30049,7.0
30050,20.2
30051,5.4
30052,41.7
30053,22.3
30054,25.2
30055,2.1
30056,61.6
30057,26.8
30058,9.2
30059,30.4
30060,64.4
30061,1.9
30062,22.0
30063,14.2
30064,23.4
30065,55.3
30066,70.5
30067,0.9
30068,4.0
30069,32.0
30070,16.7
30071,36.2
30072,17.4
30073,3.6
30074,130.7
30075,29.0
30076,14.4
30077,19.3
30078,0.6
30079,31.2
30080,33.6
30081,50.6
30082,133.6
30083,58.0
30084,30.5
30085,8.8
30086,26.4
30087,3.2
30088,8.7
30089,7.2
30090,26.7
30091,12.2
30092,0.5
30093,0.2
30094,49.8
30095,6.5
30096,39.2
30097,26.6
30098,11.1
30099,51.6
30100,13.2
30101,1.1
30102,6.1
30103,6.0
30104,32.6
30105,25.5
30106,42.2
30107,22.6
30108,15.6
30109,40.6
30110,29.6
30111,46.1
30112,69.4
30113,14.7
30114,82.8
30115,2.6
30116,9.6
30117,4.5
30118,32.5
30119,22.1
30120,12.2
30121,3.3
30122,48.4
30123,25.7
30124,24.9
30125,32.0
30126,25.8
30127,57.3
30128,28.6
30129,17.1
30130,33.3
30131,5.5
30132,1.8
30133,2.9
30134,33.8
30135,0.5
30136,39.4
30137,63.5
30138,0.4
30139,15.0
30140,0.3
30141,28.0
30142,81.9
30143,56.1
30144,21.5
30145,3.0
30146,37.8
30147,14.0
30148,21.5
30149,25.9
30150,11.7
30151,41.8
30152,16.7
30153,5.1
30154,15.4
30155,5.4
30156,67.8
30157,78.1
30158,63.8
30159,10.7
30160,0.3
30161,10.5
30162,15.4
30163,37.8
30164,7.3
30165,18.0
30166,66.8
30167,12.8
30168,69.8
30169,0.9
30170,9.9
30171,3.4
30172,10.6
30173,5.1
30174,29.6
30175,6.8
30176,4.3
30177,0.1
30178,13.9
30179,94.6
30180,7.3
30181,80.2
30182,59.4
30183,59.4
30184,12.4
30185,26.7
30186,73.5
30187,14.4
30188,89.4
30189,25.9
30190,31.8
30191,5.5
30192,22.6
30193,29.8
30194,10.9
30195,25.7
30196,1.3
30197,85.9
30198,27.4
30199,60.7
30200,14.0
30201,17.2
30202,20.3
30203,2.8
30204,13.2
30205,107.6
30206,34.9
30207,75.7
30208,31.4
30209,3.2
30210,89.5
30211,24.5
30212,58.8
30213,57.4
30214,113.3
30215,31.1
30216,9.9
30217,106.8
30218,2.6
30219,68.4
30220,30.4
30221,48.1
30222,17.7
30223,8.9
30224,11.8
30225,22.8
30226,2.3
30227,5.8
30228,24.9
30229,102.0
30230,41.6
30231,19.5
30232,9.9
30233,0.2
30234,13.6
30235,20.6
30236,0.7
30237,116.4
30238,11.6
30239,33.1
30240,9.4
30241,31.3
30242,0.7
30243,17.6
30244,9.3
30245,24.3
30246,27.0
30247,34.5
30248,28.8
30249,0.3
30250,36.3
30251,55.2
30252,28.0
30253,14.2
30254,19.0
30255,70.6
30256,6.0
30257,19.7
30258,32.0
30259,45.3
30260,9.9
30261,18.6
30262,24.1
30263,12.8
30264,7.7
30265,2.9
30266,38.4
30267,80.9
30268,10.5
30269,28.9
30270,17.8
30271,6.6
30272,93.2
30273,62.1
30274,19.4
30275,82.5
30276,8.3
30277,27.0
30278,17.1
30279,5.0
30280,47.0
30281,74.5
30282,64.3
30283,141.2
30284,58.1
30285,21.0
30286,3.0
30287,7.2
30288,13.5
30289,10.1
30290,50.3
30291,11.7
30292,17.3
30293,4.4
30294,6.5
30295,91.8
30296,7.7
30297,5.3
30298,71.6
30299,12.5
30300,43.7
30301,81.0
30302,6.3
30303,1.9
30304,27.6
30305,8.9
30306,28.6
30307,11.7
30308,101.9
30309,35.4
30310,13.5
30311,6.3
30312,68.0
30313,14.1
30314,44.8
30315,92.1
30316,27.3
30317,43.0
30318,3.8
30319,40.9
30320,64.6
30321,18.5
30322,17.1
30323,6.4
30324,32.1
30325,11.9
30326,22.1
30327,37.3
30328,23.7
30329,26.5
30330,45.1
30331,3.4
30332,17.7
30333,55.4
30334,67.6
30335,25.7
30336,16.6
30337,26.5
30338,87.5
30339,4.4
30340,11.1
30341,35.1
30342,23.6
30343,99.2
30344,33.5
30345,15.7
30346,38.3
30347,3.0
30348,7.3
30349,64.1
30350,7.2
30351,2.7
30352,28.0
30353,45.2
30354,5.4
30355,24.9
30356,37.3
30357,58.7
30358,2.9
30359,98.8
30360,18.6
30361,10.8
30362,29.6
30363,3.8
30364,23.7
30365,36.2
30366,30.2
30367,12.9
30368,9.1
30369,2.4
30370,34.8
30371,12.7
30372,11.6
30373,5.4
30374,30.7
30375,34.8
30376,13.3
30377,13.6
30378,24.5
30379,59.0
30380,12.7
30381,21.5
30382,36.4
30383,24.9
30384,72.7
30385,8.6
30386,3.7
30387,10.4
30388,1.4
30389,34.1
30390,18.2
30391,104.1
30392,19.1
30393,1.0
30394,3.1
30395,5.3
30396,60.4
30397,41.2
30398,32.9
30399,17.5
30400,78.2
30401,17.2
30402,23.0
30403,5.6
30404,10.6
30405,17.2
30406,57.0
30407,21.0
30408,16.2
30409,0.1
30410,1.6
30411,60.0
30412,35.3
